goal,pledged,state,country,currency,deadline,launched_at,staff_pick,backers_count,spotlight,percent_funded,Average_Donation,Category_and_Sub_Category,Category,Sub_Category,Data_Created_Conversion,Data_Ended_Conversion
5000,250,failed,AU,AUD,1443782138,1440326138,FALSE,3,FALSE,5,83.33333333,film & video/drama,film & video,drama,42239.23308,42279.23308
1000000,17,failed,US,USD,1413572432,1410980432,FALSE,3,FALSE,0.0017,5.666666667,film & video/drama,film & video,drama,41899.5837,41929.5837
1000,0,failed,GB,GBP,1417217166,1412029566,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,41911.72646,41971.76813
2500,3,failed,GB,GBP,1457308531,1452124531,FALSE,3,FALSE,0.12,1,film & video/drama,film & video,drama,42375.78855,42435.78855
2000000,0,failed,US,USD,1436544332,1431360332,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42135.46218,42195.46218
3500,1465,failed,GB,GBP,1444510800,1442062898,FALSE,19,FALSE,41.85714286,77.10526316,film & video/drama,film & video,drama,42259.33447,42287.66667
2500,262,failed,GB,GBP,1487365200,1483734100,FALSE,8,FALSE,10.48,32.75,film & video/drama,film & video,drama,42741.64005,42783.66667
25000,279,failed,US,USD,1412500322,1409908322,FALSE,6,FALSE,1.116,46.5,film & video/drama,film & video,drama,41887.17502,41917.17502
10000,0,failed,US,USD,1472698702,1470106702,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42583.91553,42613.91553
6000,1571.55,failed,US,USD,1410746403,1408154403,FALSE,18,FALSE,26.1925,87.30833333,film & video/drama,film & video,drama,41866.87503,41896.87503
650,380,failed,US,USD,1423424329,1421696329,FALSE,7,FALSE,58.46153846,54.28571429,film & video/drama,film & video,drama,42023.61029,42043.61029
6000,0,failed,US,USD,1444337940,1441750564,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42255.71949,42285.66597
2500,746,failed,GB,GBP,1422562864,1417378864,FALSE,8,FALSE,29.84,93.25,film & video/drama,film & video,drama,41973.63963,42033.63963
300000,152165,failed,AU,AUD,1470319203,1467727203,FALSE,1293,FALSE,50.72166667,117.6836814,film & video/drama,film & video,drama,42556.37503,42586.37503
8000,1300,failed,US,USD,1444144222,1441120222,FALSE,17,FALSE,16.25,76.47058824,film & video/drama,film & video,drama,42248.42387,42283.42387
12700,0,failed,US,USD,1470441983,1468627583,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42566.7961,42587.7961
14000,2130,failed,CA,CAD,1420346638,1417754638,FALSE,13,FALSE,15.21428571,163.8461538,film & video/drama,film & video,drama,41977.98887,42007.98887
50000,0,failed,AU,AUD,1418719967,1416127967,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,41959.16166,41989.16166
25000,0,failed,US,USD,1436566135,1433974135,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42165.71453,42195.71453
12000,3030,failed,US,USD,1443675600,1441157592,FALSE,33,FALSE,25.25,91.81818182,film & video/drama,film & video,drama,42248.85639,42278
5000,2230,failed,US,USD,1442634617,1440042617,FALSE,12,FALSE,44.6,185.8333333,film & video/drama,film & video,drama,42235.95159,42265.95159
6300,1,failed,US,USD,1460837320,1455656920,FALSE,1,FALSE,0.015873016,1,film & video/drama,film & video,drama,42416.67269,42476.63102
50000,20,failed,US,USD,1439734001,1437142547,FALSE,1,FALSE,0.04,20,film & video/drama,film & video,drama,42202.38596,42232.37964
12500,1,failed,US,USD,1425655349,1420471349,FALSE,1,FALSE,0.008,1,film & video/drama,film & video,drama,42009.43228,42069.43228
4400,10,failed,GB,GBP,1455753540,1452058282,FALSE,1,FALSE,0.227272727,10,film & video/drama,film & video,drama,42375.02178,42417.79097
50000,27849.22,failed,US,USD,1429740037,1425423637,FALSE,84,FALSE,55.69844,331.5383333,film & video/drama,film & video,drama,42066.75043,42116.70876
100000,11943,failed,SE,SEK,1419780149,1417101749,FALSE,38,FALSE,11.943,314.2894737,film & video/drama,film & video,drama,41970.43228,42001.43228
5000,100,failed,US,USD,1431702289,1426518289,FALSE,1,FALSE,2,100,film & video/drama,film & video,drama,42079.42001,42139.42001
50000,8815,failed,US,USD,1459493940,1456732225,FALSE,76,FALSE,17.63,115.9868421,film & video/drama,film & video,drama,42429.11834,42461.08264
50000,360,failed,US,USD,1440101160,1436542030,FALSE,3,FALSE,0.72,120,film & video/drama,film & video,drama,42195.43553,42236.62917
50000,0,failed,US,USD,1427569564,1422389164,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42031.62921,42091.58755
1000,130,failed,US,USD,1427423940,1422383318,FALSE,2,FALSE,13,65,film & video/drama,film & video,drama,42031.56155,42089.90208
1500000,0,failed,US,USD,1463879100,1461287350,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42481.8397,42511.83681
6000000,0,failed,AU,AUD,1436506726,1431322726,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42135.02692,42195.02692
200,0,failed,US,USD,1460153054,1457564654,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42438.75294,42468.71127
29000,250,failed,GB,GBP,1433064540,1428854344,FALSE,2,FALSE,0.862068966,125,film & video/drama,film & video,drama,42106.45769,42155.18681
28000,0,failed,US,USD,1436477241,1433885241,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42164.68566,42194.68566
8000,0,failed,GB,GBP,1433176105,1427992105,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42096.47807,42156.47807
3000,0,failed,DE,EUR,1455402297,1452810297,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42383.72566,42413.72566
15000,60,failed,US,USD,1433443151,1430851151,FALSE,2,FALSE,0.4,30,film & video/drama,film & video,drama,42129.56888,42159.56888
1500000,0,failed,US,USD,1451775651,1449183651,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42341.75059,42371.75059
4000,110,failed,GB,GBP,1425066546,1422474546,FALSE,7,FALSE,2.75,15.71428571,film & video/drama,film & video,drama,42032.61743,42062.61743
350000,0,failed,US,USD,1475185972,1472593972,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42612.70338,42642.70338
1000,401,failed,US,USD,1434847859,1431391859,FALSE,5,FALSE,40.1,80.2,film & video/drama,film & video,drama,42135.82707,42175.82707
10000,0,failed,US,USD,1436478497,1433886497,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42164.7002,42194.7002
150000,0,failed,US,USD,1451952000,1447380099,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42320.87615,42373.79167
15000,50,failed,US,USD,1457445069,1452261069,FALSE,1,FALSE,0.333333333,50,film & video/drama,film & video,drama,42377.36885,42437.36885
26000,0,failed,US,USD,1483088400,1481324760,FALSE,0,FALSE,0,0,film & video/drama,film & video,drama,42713.75417,42734.16667
1000,250,failed,AU,AUD,1446984000,1445308730,FALSE,5,FALSE,25,50,film & video/drama,film & video,drama,42296.90197,42316.29167
15000,16145.12,successful,US,USD,1367773211,1363885211,TRUE,137,TRUE,107.6341333,117.8475912,film & video/documentary,film & video,documentary,41354.50013,41399.50013
36400,41000,successful,US,USD,1419180304,1415292304,TRUE,376,TRUE,112.6373626,109.0425532,film & video/documentary,film & video,documentary,41949.48963,41994.48963
13000,14750,successful,US,USD,1324381790,1321357790,TRUE,202,TRUE,113.4615385,73.01980198,film & video/documentary,film & video,documentary,40862.28461,40897.28461
25000,25648,successful,US,USD,1393031304,1390439304,TRUE,328,TRUE,102.592,78.19512195,film & video/documentary,film & video,documentary,41661.83917,41691.83917
3500,3981.5,successful,US,USD,1268723160,1265269559,TRUE,84,TRUE,113.7571429,47.39880952,film & video/documentary,film & video,documentary,40213.11527,40253.0875
5000,5186,successful,US,USD,1345079785,1342487785,TRUE,96,TRUE,103.72,54.02083333,film & video/documentary,film & video,documentary,41106.84473,41136.84473
5000,15273,successful,US,USD,1292665405,1288341805,TRUE,223,TRUE,305.46,68.48878924,film & video/documentary,film & video,documentary,40480.15515,40530.19682
5000,6705,successful,US,USD,1287200340,1284042614,TRUE,62,TRUE,134.1,108.1451613,film & video/documentary,film & video,documentary,40430.396,40466.94375
85000,86133,successful,US,USD,1325961309,1322073309,TRUE,146,TRUE,101.3329412,589.9520548,film & video/documentary,film & video,documentary,40870.56608,40915.56608
10000,11292,successful,US,USD,1282498800,1275603020,TRUE,235,TRUE,112.92,48.05106383,film & video/documentary,film & video,documentary,40332.71551,40412.52778
30000,31675,successful,US,USD,1370525691,1367933691,TRUE,437,TRUE,105.5833333,72.48283753,film & video/documentary,film & video,documentary,41401.35753,41431.35753
3500,4395,successful,US,USD,1337194800,1334429646,TRUE,77,TRUE,125.5714286,57.07792208,film & video/documentary,film & video,documentary,41013.57924,41045.58333
5000,9228,successful,US,USD,1275364740,1269878058,TRUE,108,TRUE,184.56,85.44444444,film & video/documentary,film & video,documentary,40266.45438,40329.95764
1500,1511,successful,US,USD,1329320235,1326728235,TRUE,7,TRUE,100.7333333,215.8571429,film & video/documentary,film & video,documentary,40924.44253,40954.44253
24000,28067.34,successful,US,USD,1445047200,1442443910,TRUE,314,TRUE,116.94725,89.38643312,film & video/documentary,film & video,documentary,42263.74433,42293.875
8000,8538.66,successful,US,USD,1300275482,1297687082,TRUE,188,TRUE,106.73325,45.41840426,film & video/documentary,film & video,documentary,40588.31808,40618.27641
13000,18083,successful,US,USD,1363458467,1360866467,TRUE,275,TRUE,139.1,65.75636364,film & video/documentary,film & video,documentary,41319.56096,41349.56096
35000,37354.27,successful,US,USD,1463670162,1461078162,TRUE,560,TRUE,106.7264857,66.70405357,film & video/documentary,film & video,documentary,42479.41854,42509.41854
30000,57342,successful,US,USD,1308359666,1305767666,TRUE,688,TRUE,191.14,83.34593023,film & video/documentary,film & video,documentary,40681.84336,40711.84336
75000,98953.42,successful,US,USD,1428514969,1425922969,TRUE,942,TRUE,131.9378933,105.0460934,film & video/documentary,film & video,documentary,42072.52973,42102.52973
10000,10640,successful,US,USD,1279360740,1275415679,TRUE,88,TRUE,106.4,120.9090909,film & video/documentary,film & video,documentary,40330.54721,40376.20764
20000,21480,successful,US,USD,1339080900,1334783704,TRUE,220,TRUE,107.4,97.63636364,film & video/documentary,film & video,documentary,41017.67713,41067.41319
2500,6000,successful,US,USD,1298699828,1294811828,TRUE,145,TRUE,240,41.37931034,film & video/documentary,film & video,documentary,40555.03968,40600.03968
25000,29520.27,successful,US,USD,1348786494,1346194494,TRUE,963,TRUE,118.08108,30.65448598,film & video/documentary,film & video,documentary,41149.74646,41179.74646
5000,5910,successful,US,USD,1336747995,1334155995,TRUE,91,TRUE,118.2,64.94505495,film & video/documentary,film & video,documentary,41010.41198,41040.41198
5000,5555,successful,US,USD,1273522560,1269928430,TRUE,58,TRUE,111.1,95.77586207,film & video/documentary,film & video,documentary,40267.03738,40308.63611
1000,1455,successful,US,USD,1271994660,1264565507,TRUE,36,TRUE,145.5,40.41666667,film & video/documentary,film & video,documentary,40204.96652,40290.95208
9850,12965.44,successful,GB,GBP,1403693499,1401101499,TRUE,165,TRUE,131.6288325,78.57842424,film & video/documentary,film & video,documentary,41785.2442,41815.2442
5000,5570,successful,US,USD,1320640778,1316749178,TRUE,111,TRUE,111.4,50.18018018,film & video/documentary,film & video,documentary,40808.94419,40853.98586
100000,147233.77,successful,AU,AUD,1487738622,1485146622,TRUE,1596,TRUE,147.23377,92.25173559,film & video/documentary,film & video,documentary,42757.98868,42787.98868
2300,3510,successful,US,USD,1306296000,1301950070,TRUE,61,TRUE,152.6086957,57.54098361,film & video/documentary,film & video,documentary,40637.65822,40687.95833
30000,31404,successful,US,USD,1388649600,1386123861,TRUE,287,TRUE,104.68,109.4216028,film & video/documentary,film & video,documentary,41611.89191,41641.125
3000,5323.01,successful,US,USD,1272480540,1267220191,TRUE,65,TRUE,177.4336667,81.89246154,film & video/documentary,film & video,documentary,40235.69203,40296.57569
5000,5388.79,successful,US,USD,1309694266,1307102266,TRUE,118,TRUE,107.7758,45.66771186,film & video/documentary,film & video,documentary,40697.29012,40727.29012
4000,6240,successful,US,USD,1333609140,1330638829,TRUE,113,TRUE,156,55.22123894,film & video/documentary,film & video,documentary,40969.70404,41004.08264
20000,21679,successful,US,USD,1352511966,1349916366,TRUE,332,TRUE,108.395,65.29819277,film & video/documentary,film & video,documentary,41192.82368,41222.86535
4000,5904,successful,US,USD,1335574674,1330394274,TRUE,62,TRUE,147.6,95.22580645,film & video/documentary,film & video,documentary,40966.87354,41026.83188
65000,71748,successful,US,USD,1432416219,1429824219,TRUE,951,TRUE,110.3815385,75.44479495,film & video/documentary,film & video,documentary,42117.68309,42147.68309
27000,40594,successful,US,USD,1350003539,1347411539,TRUE,415,TRUE,150.3481481,97.81686747,film & video/documentary,film & video,documentary,41163.83263,41193.83263
17000,26744.11,successful,US,USD,1488160860,1485237096,TRUE,305,TRUE,157.3182941,87.68560656,film & video/documentary,film & video,documentary,42759.03583,42792.87569
75000,117108,successful,US,USD,1401459035,1397571035,TRUE,2139,TRUE,156.144,54.74894811,film & video/documentary,film & video,documentary,41744.38235,41789.38235
5500,6632.32,successful,US,USD,1249932360,1242532513,TRUE,79,TRUE,120.5876364,83.95341772,film & video/documentary,film & video,documentary,39949.95501,40035.60139
45000,45535,successful,US,USD,1266876000,1263679492,TRUE,179,TRUE,101.1888889,254.3854749,film & video/documentary,film & video,documentary,40194.71171,40231.70833
18000,20569.05,successful,US,USD,1306904340,1305219744,TRUE,202,TRUE,114.2725,101.8269802,film & video/documentary,film & video,documentary,40675.50167,40694.99931
40000,41850.46,successful,US,USD,1327167780,1325007780,TRUE,760,TRUE,104.62615,55.06639474,film & video/documentary,film & video,documentary,40904.52986,40929.52986
14000,32035.51,successful,US,USD,1379614128,1377022128,TRUE,563,TRUE,228.8250714,56.90143872,film & video/documentary,film & video,documentary,41506.54778,41536.54778
15000,16373,successful,US,USD,1364236524,1360352124,TRUE,135,TRUE,109.1533333,121.2814815,film & video/documentary,film & video,documentary,41313.60792,41358.56625
15000,26445,successful,US,USD,1351828800,1349160018,TRUE,290,TRUE,176.3,91.18965517,film & video/documentary,film & video,documentary,41184.06965,41214.95833
50000,51605.31,successful,US,USD,1340683393,1337659393,TRUE,447,TRUE,103.21062,115.4481208,film & video/documentary,film & video,documentary,41050.96057,41085.96057
15000,15723,successful,GB,GBP,1383389834,1380797834,TRUE,232,TRUE,104.82,67.77155172,film & video/documentary,film & video,documentary,41550.24808,41580.24808
4500,4800.8,successful,US,USD,1296633540,1292316697,TRUE,168,TRUE,106.6844444,28.57619048,film & video/documentary,film & video,documentary,40526.16084,40576.12431
5000,6001,successful,US,USD,1367366460,1365791246,TRUE,128,TRUE,120.02,46.8828125,film & video/documentary,film & video,documentary,41376.56072,41394.79236
75000,76130.2,successful,US,USD,1319860740,1317064599,TRUE,493,TRUE,101.5069333,154.4223124,film & video/documentary,film & video,documentary,40812.5949,40844.95764
26000,26360,successful,US,USD,1398009714,1395417714,TRUE,131,TRUE,101.3846154,201.221374,film & video/documentary,film & video,documentary,41719.45965,41749.45965
5000,5000,successful,US,USD,1279555200,1276480894,TRUE,50,TRUE,100,100,film & video/documentary,film & video,documentary,40342.87609,40378.45833
50000,66554.56,successful,US,USD,1383264000,1378080409,TRUE,665,TRUE,133.10912,100.0820451,film & video/documentary,film & video,documentary,41518.7964,41578.79167
25000,29681.55,successful,US,USD,1347017083,1344857083,TRUE,129,TRUE,118.7262,230.0895349,film & video/documentary,film & video,documentary,41134.26716,41159.26716
20000,20128,successful,US,USD,1430452740,1427390901,TRUE,142,TRUE,100.64,141.7464789,film & video/documentary,film & video,documentary,42089.51969,42124.95764
126000,137254.84,successful,US,USD,1399669200,1394536048,TRUE,2436,TRUE,108.9324127,56.3443514,film & video/documentary,film & video,documentary,41709.25519,41768.66667
10000,17895.25,successful,US,USD,1289975060,1287379460,TRUE,244,TRUE,178.9525,73.34118852,film & video/documentary,film & video,documentary,40469.0169,40499.05856
25000,25430.66,successful,US,USD,1303686138,1301007738,TRUE,298,TRUE,101.72264,85.33778523,film & video/documentary,film & video,documentary,40626.7516,40657.7516
13000,15435.55,successful,US,USD,1363711335,1360258935,TRUE,251,TRUE,118.735,61.49621514,film & video/documentary,film & video,documentary,41312.52934,41352.48767
